Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
3360a7ae9b5c2c82781dd91526ab73ab	k__Bacteria; p__Firmicutes	0.9926873996137059
336a25dcec112a15268f2ee2eace011c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9999810362610138
33702367985c69d4147c5cb2697ddfec	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9901775435960334
33733da0830691bf3b63f758b6d2ed54	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.999940726071751
33a03fc964830f870434ee2b39524feb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9864704836058683
33a5bc09cf624a4bd38225fa4fa61aac	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Butyricicoccus; s__pullicaecorum	0.7966751218405971
33d35e230ada7f9edd65ce735bbb3d2a	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__biforme	0.9999999999925961
3410f0f56964ab9a0cc69454b4d1ac8e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9910786351278689
341ad45909c2cdcd33fc4cd7568771c6	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae	0.9999999571732778
34285d9b5b710c1c1d8555976abe3680	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0.9972086550470636
34447b6c1e424576486385e9abba7bb6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9206301480886143
3462a4eee90959c6391168ed73d82c09	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__rimae	0.9161830775228487
3478a1a0ea45d50f0445db4f67a768a1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9920626049491846
34ba46fdc2d09af4d9c081c7f6e40cf2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7558498827707175
34cefaf11fca30565e32aff4617a36f3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9993968250648294
3528b32a60764438085b0ec72f23ec3d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__	0.9999999999420623
3543dc7b229c5b63d36bf89b8da65b34	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9979706260109235
355aa489a9675699ed55c3e36e0bdaf9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8041972484874528
356c4f30531246372251528af41c7410	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999999152720907
3586fe63712c41fcef57f7ac986cc240	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9351344503872443
359022b8071f63a247e175dcc3000c4b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella; s__	0.9999999520298399
35a10bd5c2337d5d3c58d7b38f59ad63	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9998487069384667
35ca13be85ff923b7df25cd524a4941e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9978111221872652
3630172a609ed5d70df06ff63fd55f9a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9999981110014253
363c3dec50b8310dc77f37941ec2cba6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.9926927184684139
364308eebd6358eb42a5fc5c2681e2b3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__	0.9999999999673577
3675800417defeb8b34188fa25d71ae1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus	0.9956930295585009
369e68fccdac730361f19eafe2d02c9d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9717967038826199
369f280065380174758c1b7d7e8db9c2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9563746267448751
36bb7ab9cae9f93b308219ba1523e8a0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9999811607514479
36e41b16c8fe8b9493e8f4b8c96ffd4a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__	0.9433697629181691
36e799625b93514c869b30b068c0b404	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	0.9956161216635834
372aeee31fef5a02dc15b4dc8f06434f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9955091931770459
3734ea5e9b747cc2745dcef52bbd34fd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9999846361241563
3758815a7c7f3e6243c235cfa0c2af41	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__	0.9909344178535976
375dbfc8ebecad65427081b4aa0f24df	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8243849279986527
376bbde4f4871e30e406ac31061453f7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9999982073610322
377cbf23c53c42c6c0f32702014aa8de	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__RFN20; s__	0.9999985446415923
378e734229497886a2e790a41115209a	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.9524714193672118
378f904141f4b594f4ab6e9c3f304225	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__marcusii	0.7644818617617868
379143bfdcb332e184a8ea7ac58cc61c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Gemmiger; s__formicilis	0.8713136821886458
379a5d0080a3ba7f5c06b9933ba62cc3	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999215795756
37ba54e47816105e1a831774813ee939	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.996563529243385
37bdd16f23e7402a0ef96084ea0874bc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.983631556312264
37cfe606d5749a5a3fec389efd0a5ccc	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.8970492608625542
37e6e88ee2849f20b71781ff419de061	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9838786382342738
3816cf2f1ec522c15595645060f00ff0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9994923431871413
38887122f22ac26f4bfbfe4bc6a844d5	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999985030498642
38c0dbed5dc13062bc2b631a14922f6d	k__Bacteria	0.9999915923347112
38d68998a4cc3f9f7457d618cf7c765b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9296303329897234
38e37f2e5043aac08c6f4d0f28c73ad2	k__Bacteria; p__Tenericutes; c__RF3; o__ML615J-28; f__; g__; s__	0.9978511469948054
3902c4574d27729aa768b4bed4975b2a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Butyricicoccus; s__pullicaecorum	0.9971530394892554
3903f80e03c74a780da09607cf3a25d5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9397296368697824
39070d2be4eb126ffc304dad1f571689	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__; s__	0.9152530929090716
3918e99d60640279561c798d062aaab2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9703207367986048
392aa795621608cb531d2c0d10872fdf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9984581342001462
39455562228c463cdbe3982792625763	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8844414910868981
395ca5d6cdcd0b3340f9d7dcdbdcf37f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9999855265211657
39614c16fc657ef1f644c907fd176820	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9551118512181158
39762f9f317794ec0cdc6fd7e51df52d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9999459767161457
39ab054814e6524e1c3d12b80bcdde93	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__acidaminiphila	0.9999273275407852
39cdf11f759eb0916b7ae6f2bec0aee5	k__Bacteria; p__Firmicutes	0.901434460848519
39cf0de856c414761a4df55bee8b956d	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999998591204174
39d429451dbe9897f0e8d06db335e3b0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__ph2; s__	0.9999999985564898
39fb6583dc33ae8e00a446ef73820dd5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.831948255120306
3a28890fe13a69f9cbbcd7ac602ef80d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.9999997745235844
3a6b9a855e7c293bce8cc34baf1df518	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Proteiniborus; s__ethanoligenes	0.7966739893721639
3a83015b9ed705444bd0fed89e07e240	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9992749868486406
3a9bbc781ebd810e073d4f6e49579731	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.992105158465882
3aa6418f10a78abe193e8267d8c0abe4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.9952423907691875
3ab718079896e1cb872eadd43f476393	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__	0.9999999998991314
3ae33c37fd6a76a890ec1a5810dee39b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.9995230383233565
3af9c06390cb61ea509f5e98bcbc7899	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9994750778123223
3b17ac01be6e866286381b9a7b6ed387	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.9998342997789914
3b225a2752ff21f3821c1e61e3c34cf4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9998065134622519
3b49a75bdaebbd27b8865cbf99857c1e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9375015212063095
3b674d11f66b45fa55f8e4357a014b12	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999999998895146
3b7516fac91aa8b0a8b4b336bc77d4bc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9960427915801128
3b781c24ed8b4a142c4f4fa86995098d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9998413177380079
3b8dd619b44cecc90f584deb214a2d73	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium; s__	0.9993977826178313
3b8fdb4e53da5e107d346ce4591584cc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.9999989016259924
3b9ce57878d71594d3698de14061cd1c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9571299479168018
3bccbb45c49d2bbcb4be5dc42a445fd6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans	0.9968033189643737
3bd12e19ab267dbc390b6c5d3fb457dd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9784654220084695
3c122f4af499156e7f9707e33988dc23	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobulbaceae; g__; s__	0.9935767131810793
3c16b87436469128f27ff9ec4111c2c8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9952201039516788
3c2c626625663375755cdf792dc60e63	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9601875117732138
3c55e7edbd810593ad27ac3e1bf0b192	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__rc4-4; s__	0.9999998750065877
3c59acbd847adfd0300dc77ce623222d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9013367581414401
3c6191b0adf289d47fa4a7a76f425d25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9999647419783558
3c68ec1d602e2384490e10b3ee29853b	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999996479190025
3c6c06d78fe780737f6cd65c08da3346	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9999999932031418
3c803a4618933a840d9ea217e751318c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__finegoldii	0.9398398164709671
3c881791532b489aebae5471bb43dfa5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.957530129731988
3c9fba3e0433cf52ae6e07fe99f8d986	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9654193450893719
3cb118c93c72447717b906810eefec35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9784158268800361
3cd049f5093cf990412b404c7753753c	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae	0.903743433263377
3cdbdf8fa27bec2afb68855e81b77874	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__guillouiae	0.8829428392593565
3cef9b761a4fdf798100cb7bd58ff767	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.9999721453236313
3d0e9f2638e07fbcc768c6c758c0f478	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Clostridium; s__methylpentosum	0.9930101858761574
3d3a94827c82139ea0e9d9d782225382	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__Granulicella	0.7682078245811043
3d443e26bb411bd8bc6554d1d2d057cc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7113546042266546
3d44e876ac8b90d130ae248f4daf22b3	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.9999999825035674
3d46252032688ce0bb79578fe1a44641	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__	0.9948781984808528
3d46fd4405d587e99a116bf37f8b5de9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9998649323039536
3d508d175d09d328cd97c990a9e47459	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8547706318312458
3d5a93ad57f1e6cf569b733035d46225	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__	0.999999996583739
3d7466c21297687cb57b89ea9486fe48	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9325707098176015
3d7d87c56c1230fe412f95d65601fd83	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	0.9914218945487578
3d8a7e312c6ab44f75b51b5a0af9651b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.926708068748317
3dee50c1b14da367e9fa56537399bb04	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	0.9996694653989063
3df887033b53117d4c7d5297ba8b24d3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.825513069833446
3e00db07e7f526929ae53a3390a85571	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7965675845438679
3e0794f746ab2e5572843a696e238510	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__	0.9712587594427841
3e2ab8932ea3c452e92365cc26f3fbc4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9187428164764971
3e389f4a57640347bdd51bdb8810cb76	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.9999579740148163
3e5e9ffcb24244c7ba4a1c47da6f53ab	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9999929850779153
3e70e0b2cc5610393cb59c8980f30fa3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9894684301371156
3e88c912c6abc7b64a890d058fe0e768	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9999925617326211
3e9dcc0224559bea5e040502de54a245	k__Bacteria; p__Bacteroidetes	0.9948366531433223
3ea6e92581a507c53593de6aa7dfd6fc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8643438150976263
3eab8a0d527b9391cc156723164812f2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999128997956919
3ec02ff78505c340afc9d8d57ea217cc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__; s__	0.9933789902001906
3efb3a936b6557210a7431b79409300f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9944851436674341
3f0654e2a2b5efc7332eafe9cf72a9ff	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9745299331991318
3f073f83b0c3d91d9cca9d2e8260756a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9978013868162103
3f110835f2f36a88a2f0b55646bf0682	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.999999999999981
3f5dc09fda403dab50b881c6f6f026df	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__tetani	0.9999999990529034
3fd7338d93d356695fcf9022acec7e60	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8389238262106411
4017d1dcb02a7bc57824a6513960f833	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__ph2; s__	0.9999999921851099
401e345f7cd38fab32cf0c2297830689	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9783765004803405
40213fc7abfdce67463913221dfc75da	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9470771889783618
402fb9466b0582df15cf1a38eafdd365	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus; s__	0.9999999997831139
4032258dea89e2bbc8bbae933c9bc668	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9999966979242562
40486aba83576b55ad166315046f2348	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999999754965949
4061679fac8f2c7e215dee8720ea16d1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9999999997686282
4071efd93a4e9274364c2bed8551c9fc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7351949454578955
40787eac29fbc0020f7c99c66f8b74f4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9989074130118971
40a5234a422e4553235e56fa8d9c21aa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__; s__	0.999015661708917
40a9740da46a4cb37912e92e43c0b30a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Subdoligranulum; s__variabile	0.920344045319375
40af9287cc2e59c6274580c0bab13b06	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7941203123372104
40b04494f54e29035d098d68051faa4d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9999518188806368
40c09f3dbf6de849d51044baa8f0eb85	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8715268981213696
40d3f5458ae4d71c02e046df556fd3d6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Natranaerobiales; f__; g__; s__	0.9993002577089418
40e9e7b9656ecf21dc09aabf6967a624	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9989310658049377
4104a41dfe1dbacdb8cb88a51b988078	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.8036819016187834
412e57003bcbce478a570eff7e2eeb6c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.9238925980523617
41328d9bef2119adca4274282b2eb3c9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Clostridium; s__methylpentosum	0.920861330752755
414437a72c91447100059cd62762fc1d	k__Bacteria	0.9999969682859934
415a64166b2f2411879a80f82780989e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0.9983521199340771
4164eb90d773a5d42b633e2e6ed0dbaa	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__gordonii	0.9831759260655472
41664128e4f86c9f38fec7c68ce06172	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8212781853067979
4173527d8fd4da21db4e2bf32af86ff8	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__T78; s__	0.9999993053041575
41898eb361b87250118aa6d3ee45d648	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9797198310301319
41cb9cdcbc52bd4c8de4546b43b0f1a8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Beutenbergiaceae	0.9599613165573466
41d69b2d9226af0b3a3de7907b001da5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9996006715859382
41ed53f781134f8a99d10e651948741e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999990523494734
420bf67f31054eb837ef9bd35ffa5f70	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999400817234
4216ab5f2f7e3284dce9271d9189036a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.888322957393012
42499af6851ea379a2a7331b2291e362	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8159853231805972
4262fd6a1ebf2d2cbf1fa0904cf5ee32	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9434576423140237
4271e2ee141a0f6a2f815805d38baab1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar	0.9862198558965547
42739f6cbca03073a281ad1ad106cefc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9437194477740442
427bc6433d5c6a912449d49ea72fcaa2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9998425772912068
428db18581eee27dc6559ce8f50f2f9a	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__cateniformis	0.9990393924418625
